aoa1,aoa2,mach,lin_x,lin_z,offs_x,offs_z
-10.0,-15.0,0.7,0.712763697085988,0.7496732575938023,-0.33709996582291846,0.22164183547017788
-10.0,-10.0,0.7,0.6938668500344891,0.6931507131846384,-0.22204889851816878,0.22181737276194413
-10.0,-5.0,0.7,0.685080925028814,0.6605296710488857,-0.1071405001773342,0.22212441254199902
-10.0,0.0,0.7,0.6891263072499471,0.6477491621328852,1.0121340633174949e-6,0.22189102963963933
-10.0,5.0,0.7,0.6849394756588151,0.6540727475453889,0.10704390601944301,0.22176770249848526
-10.0,10.0,0.7,0.6940744866482647,0.6796901729539496,0.22214778136119906,0.22200425031815857
-10.0,15.0,0.7,0.7124927214626834,0.7159371389366207,0.3372621023744161,0.21795008702741533
-10.0,20.0,0.7,0.7016459939776766,0.7912297931426162,0.447653732163942,0.2177946445281703
-10.0,25.0,0.7,0.696724382152641,0.9029346732007054,0.5559962307825183,0.2178921843312673
-5.0,-25.0,0.7,0.6665516146330078,0.9145923992579744,-0.555731355196063,0.10824412973036901
-5.0,-20.0,0.7,0.6676483024533902,0.8258411670440896,-0.4476453390157058,0.10687026307189908
-5.0,-15.0,0.7,0.6802601130867871,0.7410194662906846,-0.33702779110757414,0.10711415090425734
-5.0,-10.0,0.7,0.6633828682770088,0.68526401092998,-0.2218922199693863,0.10717735859488367
-5.0,-5.0,0.7,0.6585222510223643,0.65572518087567,-0.10838138429592055,0.10845514096728652
-5.0,0.0,0.7,0.6598396306543796,0.6402474986554231,1.3129225213817965e-6,0.10705470334660981
-5.0,5.0,0.7,0.6587509650787998,0.6462823812447341,0.10837990966389012,0.10705085259218926
-5.0,10.0,0.7,0.6633446464529159,0.6712643220814926,0.22189382821435777,0.10700837556257393
-5.0,15.0,0.7,0.6806164490770497,0.7188364148845231,0.33715935336606606,0.10709110943532822
-5.0,20.0,0.7,0.6676215978602131,0.7926648808711475,0.4476483304638363,0.10711871415412282
-5.0,25.0,0.7,0.6593855983956505,0.9026116482654993,0.5552105501673046,0.10687100334393808
0.0,-25.0,0.7,0.6500962911605426,0.9263190171489083,-0.5557454355460695,-1.7992004061113182e-6
0.0,-20.0,0.7,0.6563013207881659,0.8293860590800549,-0.4474259032643883,-1.583896208126359e-6
0.0,-15.0,0.7,0.6695967282546208,0.7450435836719165,-0.3369404048561982,-1.2013386596716895e-6
0.0,-10.0,0.7,0.6532958117718368,0.689214380795984,-0.2218182230785777,-2.253597121653943e-6
0.0,-5.0,0.7,0.6490946532961096,0.6568399593369105,-0.10839957691046581,-2.695020928528517e-6
0.0,0.0,0.7,0.6502278048629583,0.6440726929031907,-1.7424261017916213e-6,-3.407501600553989e-6
0.0,5.0,0.7,0.6492220423223055,0.6505239217466251,0.10839788872391343,3.0128522231582126e-6
0.0,10.0,0.7,0.6534262968858662,0.6756543197838694,0.22178378852164662,2.364862085062185e-6
0.0,15.0,0.7,0.6707134600819372,0.7072253664082216,0.3373364578960722,1.8558893427615053e-6
0.0,20.0,0.7,0.6575402840308887,0.7803499183923664,0.4483266581968852,5.020768315068306e-7
0.0,25.0,0.7,0.6479921400277311,0.9057552055557944,0.5554951610731796,1.0223873496619064e-6
5.0,-25.0,0.7,0.657612825758145,0.9147191361039889,-0.5553475576274062,-0.10828614627700472
5.0,-20.0,0.7,0.6676490830336524,0.8258415795054787,-0.44764735087889235,-0.1068715367147405
5.0,-15.0,0.7,0.6802607263646274,0.7410197260878271,-0.3370309502018434,-0.10711377556957377
5.0,-10.0,0.7,0.6633832987300449,0.685264356232492,-0.2218941998420159,-0.1071770213460067
5.0,-5.0,0.7,0.6585226037219224,0.6557253268600179,-0.10838272098423225,-0.10845563255965543
5.0,0.0,0.7,0.659839963648194,0.6402480525468612,1.8477435263705975e-6,-0.1070535967961608
5.0,5.0,0.7,0.6587512889694981,0.6462830704189912,0.10837934644848554,-0.10704923711114823
5.0,10.0,0.7,0.6633448513479435,0.6712652976767043,0.22189305307833002,-0.10700865233224449
5.0,15.0,0.7,0.6806166161077746,0.7188376350809782,0.3371570051788598,-0.10708927438104202
5.0,20.0,0.7,0.6676217682796782,0.792666198537415,0.4476463444924761,-0.10711887676854678
5.0,25.0,0.7,0.6593852775810584,0.902613087035197,0.5552076660697927,-0.10686628184039199
10.0,-25.0,0.7,0.6905501329515777,0.9386892113793937,-0.5561516727783046,-0.215805037240313
10.0,-20.0,0.7,0.701816887089829,0.8350566559962942,-0.4476092524242083,-0.22088948597306066
10.0,-15.0,0.7,0.7127655035951453,0.7496738370907248,-0.337101249828966,-0.22164255637145952
10.0,-10.0,0.7,0.6938680241905392,0.6931511843693603,-0.22204937325822513,-0.22181701349882205
10.0,-5.0,0.7,0.6850816388452364,0.6605302552377452,-0.10713935638795791,-0.22212570706125145
10.0,0.0,0.7,0.6891272753477399,0.6477496768183802,-1.9234740524418378e-7,-0.22189210281960284
10.0,5.0,0.7,0.6849404990966291,0.6540732448323635,0.10704512142736912,-0.22176518368491746
10.0,10.0,0.7,0.6940749086476784,0.6796906278461116,0.22214559662201203,-0.22200344238292785
10.0,15.0,0.7,0.7124928754559987,0.7159382899272668,0.3372597461031313,-0.21794901553282905
10.0,20.0,0.7,0.701645881440716,0.7912312260038805,0.4476514958313156,-0.21780183070286696
10.0,25.0,0.7,0.6967227631326448,0.902935410725787,0.5559934325702918,-0.21788843225621726
15.0,-25.0,0.7,0.7498300700605898,0.9483943382502478,-0.5562781052360649,-0.33269030230974933
15.0,-20.0,0.7,0.7623879313824733,0.8419415757398203,-0.4473505404411106,-0.3317487445185335
15.0,-15.0,0.7,0.7475500747875374,0.7690963315702836,-0.3288541211850111,-0.3371528738975584
15.0,-10.0,0.7,0.7483454347643477,0.710257316627677,-0.22216696531006938,-0.33672318468672036
15.0,-5.0,0.7,0.7375426964808052,0.6770438423457286,-0.10722303041369736,-0.33729056448206174
15.0,0.0,0.7,0.7417428985644897,0.6641287311778727,1.1511683447563585e-9,-0.3372149497596623
15.0,5.0,0.7,0.7370940644970233,0.6702898036183097,0.10719668125247217,-0.3369880827211434
15.0,10.0,0.7,0.7476099528547244,0.6966184144371474,0.222159104542627,-0.33732919283777774
15.0,15.0,0.7,0.7467110234106441,0.7474101222296308,0.32891999136082534,-0.33851367925975717
15.0,20.0,0.7,0.7603144530512814,0.8052220130544967,0.4473030945881418,-0.33059669720482443
15.0,25.0,0.7,0.759953795058888,0.9183331261716973,0.5562605315303726,-0.32995962702050435
20.0,-25.0,0.7,0.8433189928377511,0.9155187446973828,-0.5563406684000816,-0.4435839330296473
20.0,-20.0,0.7,0.8551878013872235,0.8557796437113485,-0.44701097738866896,-0.44224713960574913
20.0,-15.0,0.7,0.8351793248853183,0.74422538167075,-0.3293557625695755,-0.44298390188931824
20.0,-10.0,0.7,0.8319350243681725,0.6967627702565031,-0.22215789446684803,-0.4471471906976039
20.0,-5.0,0.7,0.810445691706869,0.6637754874358407,-0.10902259640353773,-0.44780604985518463
20.0,0.0,0.7,0.8047592766089853,0.6514896569854942,1.463145109985231e-7,-0.44813583846767907
20.0,5.0,0.7,0.8095886683241905,0.6571488365795647,0.10901884279029286,-0.44752988974105884
20.0,10.0,0.7,0.8300842062309385,0.6722771982681957,0.22220760587198923,-0.44313003211764806
20.0,15.0,0.7,0.8323891913848717,0.7228014486791413,0.3294142984092917,-0.44358663183425107
20.0,20.0,0.7,0.8515047564257736,0.8031608708700084,0.44726411111647724,-0.44428723166052025
20.0,25.0,0.7,0.8580075959889503,0.8931963494920138,0.556070271637863,-0.4433013395157864
25.0,-25.0,0.7,0.9781809489876129,0.9164630623148902,-0.5559193672170842,-0.6006771710646882
25.0,-20.0,0.7,0.9934032743662243,0.8327928556260955,-0.44738032508783915,-0.5998983415723591
25.0,-15.0,0.7,0.9578886016589799,0.7546043396128786,-0.33184182100470505,-0.5581766938380324
25.0,-10.0,0.7,0.953977063668217,0.6908596360596475,-0.22205904110302535,-0.5562822719520597
25.0,-5.0,0.7,0.9364520760156289,0.6550773427782078,-0.10768614784738562,-0.5554785970896019
25.0,0.0,0.7,0.9389872661741673,0.6419136956616784,-2.281968566115755e-6,-0.5552985899045697
25.0,5.0,0.7,0.9349573012519777,0.6496013583308053,0.10758108588743898,-0.5559335964821047
25.0,10.0,0.7,0.9508786343188338,0.6792294637282394,0.2222482011417293,-0.5575163910138843
25.0,15.0,0.7,0.9467879249883865,0.7367396623861687,0.33022557642070716,-0.5606292109773194
25.0,20.0,0.7,0.9868096735456373,0.7805536056726924,0.44762154899327244,-0.5995166614799761
25.0,25.0,0.7,1.0006685251092475,0.8987827209230878,0.5560249318857793,-0.6018198135388158
-25.0,-25.0,0.9,0.8546489683452848,0.7992556984334391,-0.5577840629745346,0.6014715880813735
-25.0,-20.0,0.9,0.8531541564594656,0.710187225486771,-0.4523418864354878,0.6036219104346618
-25.0,-15.0,0.9,0.8156060429178872,0.6421573447008,-0.33286121635927585,0.5560780063997154
-25.0,-10.0,0.9,0.7989047000201214,0.5874037288682948,-0.21770280618153312,0.5553291119496931
-25.0,-5.0,0.9,0.7957352907372642,0.5743972727778226,-0.11424504327679345,0.5541422434527538
-25.0,0.0,0.9,0.7859924264948723,0.5645228527894749,4.18230730408053e-6,0.5536959868576409
-25.0,5.0,0.9,0.795864572885558,0.5731126130516221,0.114240877774786,0.5565133522235686
-25.0,10.0,0.9,0.7972064627623654,0.6016586135419717,0.2178346147666191,0.5583235764763432
-25.0,15.0,0.9,0.8115391216238208,0.6220775323695141,0.3326335468321287,0.5555594743700533
-25.0,20.0,0.9,0.8482644837561542,0.6734055662688325,0.4521891168625909,0.6050592006883045
-25.0,25.0,0.9,0.8511786244576326,0.7854545872587342,0.5575744071789854,0.602760684959545
-20.0,-25.0,0.9,0.7515841866073485,0.8202449721424439,-0.5582649248659926,0.4376941631762199
-20.0,-20.0,0.9,0.7345404673095453,0.7043970906586589,-0.4524151607282503,0.4374998387943031
-20.0,-15.0,0.9,0.6979718168017354,0.650595316261637,-0.3357505451937143,0.4497148411436103
-20.0,-10.0,0.9,0.7139143283691748,0.6130459247874945,-0.22552369670659053,0.4477312305371604
-20.0,-5.0,0.9,0.7021974827676807,0.5852434684877148,-0.10734651838908103,0.4484966359725161
-20.0,0.0,0.9,0.686277830857789,0.5760831923260041,2.148060016294078e-6,0.44808278606582075
-20.0,5.0,0.9,0.7018998240012673,0.5794961737302607,0.10732742982257645,0.44811639266705083
-20.0,10.0,0.9,0.712711206433758,0.6009041423321929,0.2257914045604466,0.44714814260304014
-20.0,15.0,0.9,0.7192197071585752,0.6117481080588668,0.3298513787667178,0.442198013093307
-20.0,20.0,0.9,0.7318149489761114,0.6788536531710346,0.45254087034142637,0.43835297993489764
-20.0,25.0,0.9,0.7303145476758536,0.7757322383801644,0.5583728008326142,0.43695117992566246
-15.0,-25.0,0.9,0.6623033137496973,0.8135181108721642,-0.5586729768873846,0.3228951983418961
-15.0,-20.0,0.9,0.6513543344857319,0.6990302321030002,-0.4552111133996216,0.3270762663676027
-15.0,-15.0,0.9,0.6410543281440041,0.6269107046194322,-0.325603911731433,0.3280526799452018
-15.0,-10.0,0.9,0.6558244260969511,0.6045282043834571,-0.2223636306022075,0.3252080535135562
-15.0,-5.0,0.9,0.634441585716362,0.579978255212019,-0.1072800811856306,0.32782256899438317
-15.0,0.0,0.9,0.6487612350956875,0.5683660994787983,4.037292092543942e-6,0.32798885656877785
-15.0,5.0,0.9,0.6349647059431006,0.5697636117516508,0.10732188133930487,0.32557827990412846
-15.0,10.0,0.9,0.6554201695684252,0.5935070544215755,0.22234246689103784,0.3255667541270184
-15.0,15.0,0.9,0.6386394292967658,0.6431975711225802,0.3258565467699821,0.32776823828100743
-15.0,20.0,0.9,0.6666403579668142,0.6672540685294428,0.44892407801552336,0.32535936056278825
-15.0,25.0,0.9,0.6478361034839042,0.7657539198190428,0.5585519715517315,0.3227829663423093
-10.0,-25.0,0.9,0.6169628587295237,0.8069675758224782,-0.5554672403218855,0.21815704906535427
-10.0,-20.0,0.9,0.6144839218976444,0.7212947126214071,-0.44850131929638853,0.221015616671434
-10.0,-15.0,0.9,0.5994793119282383,0.6501636272612502,-0.3302951962968004,0.22410752272805534
-10.0,-10.0,0.9,0.6079933175389959,0.6101830267159615,-0.2219085583197864,0.221226298110419
-10.0,-5.0,0.9,0.5959233384950318,0.581914352953733,-0.10967630254810347,0.22143458862635196
-10.0,0.0,0.9,0.6040084271294927,0.5713234041864149,1.8660485054299547e-6,0.22165618355205835
-10.0,5.0,0.9,0.5957342480000456,0.5759976576744575,0.1096659895711673,0.22127274288621512
-10.0,10.0,0.9,0.6081714094222641,0.5980619818185124,0.22176074929308298,0.22073478158551446
-10.0,15.0,0.9,0.5903378370818956,0.6403250289168227,0.3263779300514323,0.22015841589397764
-10.0,20.0,0.9,0.61484643839277,0.6762730244509084,0.44868025295823055,0.2158414503189545
-10.0,25.0,0.9,0.6045859718209947,0.7726442967237325,0.5536406423482487,0.21394175664418255
-5.0,-25.0,0.9,0.5826243143483825,0.7925973255371259,-0.5556473479773589,0.1090755402947452
-5.0,-20.0,0.9,0.5845212656351955,0.7246273234761014,-0.4484349678909801,0.10526853376429257
-5.0,-15.0,0.9,0.578538714095952,0.6452622241422256,-0.3280185113342335,0.10880078971398317
-5.0,-10.0,0.9,0.5811220142532513,0.5984245074872768,-0.22161595953253216,0.10959081269347039
-5.0,-5.0,0.9,0.5695560331598333,0.5699457156852457,-0.1097007196622793,0.1095350768860126
-5.0,0.0,0.9,0.5774441630904417,0.559652283728267,1.273568192116043e-6,0.10970290545735994
-5.0,5.0,0.9,0.5701339793177638,0.5649357096361831,0.10964645651867823,0.10948515678447919
-5.0,10.0,0.9,0.5816825332674488,0.5817926918210623,0.2216282875002611,0.10682822450218667
-5.0,15.0,0.9,0.5799853648839404,0.6220517330245287,0.3284143275944491,0.10716641871079055
-5.0,20.0,0.9,0.5860868426972106,0.68463735226067,0.44875558561702167,0.10605738961395035
-5.0,25.0,0.9,0.5750231462150499,0.7688097459939234,0.554090623450246,0.1077123283670261
0.0,-25.0,0.9,0.5683502173273,0.7893279416625181,-0.5553110981438001,-1.4605775184032768e-6
0.0,-20.0,0.9,0.5759393247216332,0.7055768765143938,-0.4498300475759847,-1.4696292479935633e-6
0.0,-15.0,0.9,0.57027086058118,0.6358077081038236,-0.3279493908148635,-1.490052916877838e-6
0.0,-10.0,0.9,0.5726427733251117,0.606293721256466,-0.22188090592616092,-2.2680637106904007e-6
0.0,-5.0,0.9,0.5618246916121575,0.5779269792912605,-0.10971899156678813,-2.667004137946537e-6
0.0,0.0,0.9,0.56982513889043,0.567615378718183,2.650352168144278e-6,5.537388077414276e-7
0.0,5.0,0.9,0.5624050597175692,0.5728031453547986,0.10966851280282434,3.972397730671016e-6
0.0,10.0,0.9,0.5733285579353777,0.5950476684796571,0.22181134555905996,3.6426093445718147e-6
0.0,15.0,0.9,0.5704779393877168,0.6358140201194911,0.32798295009416917,4.083387667430681e-6
0.0,20.0,0.9,0.5761703361591284,0.699417936732767,0.44863060429200735,2.182939039873755e-6
0.0,25.0,0.9,0.5638703883668641,0.7740737775292348,0.5534113039337021,3.0512606077880933e-6
5.0,-25.0,0.9,0.572682745443842,0.7930142871396493,-0.554226434392133,-0.10931270547593151
5.0,-20.0,0.9,0.5845220293715937,0.7246274685043621,-0.44843698389987185,-0.10526879849150732
5.0,-15.0,0.9,0.5785390868578132,0.6452622581109887,-0.3280212259708567,-0.10880070574550374
5.0,-10.0,0.9,0.58112251920988,0.5984243890571566,-0.22161740194806354,-0.10958977593892372
5.0,-5.0,0.9,0.5695564078338432,0.5699456587369496,-0.10970179686102098,-0.10953461931005944
5.0,0.0,0.9,0.5774444470770779,0.559652316254303,2.960208450184143e-6,-0.10970047649203712
5.0,5.0,0.9,0.5701342755674496,0.5649358091961066,0.1096470169145658,-0.10948261336203874
5.0,10.0,0.9,0.5816826682659055,0.5817934461826278,0.2216276527705839,-0.10682714614715888
5.0,15.0,0.9,0.5799850069863625,0.6220521286894285,0.32841133867771516,-0.10716103434970857
5.0,20.0,0.9,0.5860868359258875,0.6846386154509702,0.4487533768143505,-0.10605522556303387
5.0,25.0,0.9,0.575022475705778,0.7688101161483877,0.5540886240852346,-0.1077040438805203
10.0,-25.0,0.9,0.5987944338543699,0.8076289326837262,-0.5534512190347864,-0.21839103277781186
10.0,-20.0,0.9,0.6144858205362453,0.7212953710482293,-0.44850232333106693,-0.2210162910019805
10.0,-15.0,0.9,0.5994805769179181,0.6501642223503477,-0.33029648713882165,-0.2241082807552845
10.0,-10.0,0.9,0.6079943167642303,0.6101834231319997,-0.2219097613634824,-0.22122521329669875
10.0,-5.0,0.9,0.5959241565917887,0.5819148662978464,-0.10967553632003976,-0.2214343264034229
10.0,0.0,0.9,0.6040091505070426,0.5713238327750964,-2.8048391407057626e-7,-0.2216564041489913
10.0,5.0,0.9,0.5957349297376342,0.5759980361569285,0.10966696499793972,-0.22126982949641869
10.0,10.0,0.9,0.60817179882356,0.598062368907172,0.22175798071456845,-0.22073223454711913
10.0,15.0,0.9,0.5903387918021079,0.6403250622351715,0.3263761145639237,-0.220152914606975
10.0,20.0,0.9,0.6148461841101287,0.6762739448330947,0.44867777313065155,-0.2158478650437248
10.0,25.0,0.9,0.6045846111732653,0.7726448273868509,0.5536378924327943,-0.2139317052460388
15.0,-25.0,0.9,0.6510325921688142,0.812716437231978,-0.5548408178129849,-0.32245928872244173
15.0,-20.0,0.9,0.6513575274853043,0.6990287383168846,-0.4552163669933255,-0.3270731127884765
15.0,-15.0,0.9,0.6410592149453136,0.6269157532207384,-0.32561012497495695,-0.3280567607277007
15.0,-10.0,0.9,0.6558262303189455,0.6045293371230185,-0.2223773273377921,-0.32520880312627226
15.0,-5.0,0.9,0.6344430124265681,0.5799794866391405,-0.10728492675116755,-0.3278212296404269
15.0,0.0,0.9,0.6487625506843687,0.5683671591891334,-8.160126768344723e-7,-0.3279865046153152
15.0,5.0,0.9,0.634965437339312,0.5697646025424563,0.1073163497220864,-0.32557404710262144
15.0,10.0,0.9,0.6554204277630942,0.5935091997157176,0.22233606204409298,-0.32556412945197366
15.0,15.0,0.9,0.6386375257656182,0.6431972671971465,0.32585047689605395,-0.32776136881337514
15.0,20.0,0.9,0.6666399253402012,0.6672573908697322,0.44891699644573735,-0.3253567709068485
15.0,25.0,0.9,0.6478360605002689,0.7657553783841827,0.5585469170767049,-0.3227805469189454
20.0,-25.0,0.9,0.7171647546151871,0.8199645743362964,-0.5584700513280604,-0.43749434666228243
20.0,-20.0,0.9,0.7345464192637714,0.7043991539787375,-0.4524223271813449,-0.43750219084277386
20.0,-15.0,0.9,0.6979754953733546,0.6505998565527522,-0.3357541391240994,-0.44971644202143607
20.0,-10.0,0.9,0.7139174246981841,0.6130491232476829,-0.22552703148370631,-0.44773095142718755
20.0,-5.0,0.9,0.7021992069462957,0.5852462009072822,-0.10735018044855121,-0.44849802644137066
20.0,0.0,0.9,0.6862799328508649,0.5760856688398687,1.2100360698326577e-7,-0.4480805396418915
20.0,5.0,0.9,0.7019019900454582,0.579498437045254,0.10732501334046489,-0.448115541610957
20.0,10.0,0.9,0.7127122034061,0.6009062489550836,0.22577861837033714,-0.4471460751673859
20.0,15.0,0.9,0.7192203440683768,0.6117495416642248,0.32984422723284174,-0.4421932695198811
20.0,20.0,0.9,0.7318147316588148,0.6788579652491038,0.4525350870175385,-0.43835173840908387
20.0,25.0,0.9,0.7303144522749933,0.775733618990954,0.558363491688456,-0.4369460725146267
25.0,-25.0,0.9,0.832810651347303,0.7993910658799713,-0.5576262139391683,-0.6012944993085952
25.0,-20.0,0.9,0.8531617315888589,0.7101944867881507,-0.4523452448411599,-0.6036213238661806
25.0,-15.0,0.9,0.815610932594657,0.6421598722937719,-0.3328659328854899,-0.5560784903429157
25.0,-10.0,0.9,0.7989075380900718,0.5874069343136206,-0.2177192436451235,-0.5553339105042872
25.0,-5.0,0.9,0.7957385444018182,0.5743994230834556,-0.11425070447343755,-0.5541353030158271
25.0,0.0,0.9,0.7859954842052164,0.5645250778674317,-3.0779781772059374e-6,-0.553690960693454
25.0,5.0,0.9,0.7958672879934579,0.5731159634639693,0.11423352743875326,-0.5565101397176888
25.0,10.0,0.9,0.797208022444973,0.6016617933920511,0.217838931229216,-0.558319593148931
25.0,15.0,0.9,0.8115400236358441,0.6220841348254603,0.33262666655050666,-0.5555579656279617
25.0,20.0,0.9,0.8482641644864308,0.6734085951792256,0.4521844028113439,-0.6050619482104156
25.0,25.0,0.9,0.8511785053568317,0.7854598057479928,0.5575636577271141,-0.6027548626215654
-25.0,-25.0,1.05,0.6240548846761176,0.5584818265356174,-0.5637184519264561,0.6167256881086475
-25.0,-20.0,1.05,0.591000832317686,0.4654535888758552,-0.4528716790057881,0.616472917292393
-25.0,-15.0,1.05,0.5389701851574245,0.5088906696951727,-0.3247065643890993,0.5570970641440479
-25.0,-10.0,1.05,0.5849386785799144,0.4741800138325587,-0.22599109331654602,0.5606486788906895
-25.0,-5.0,1.05,0.5470267682940827,0.4624577158057417,-0.09596429611267432,0.5648615708977113
-25.0,0.0,1.05,0.6147627746380572,0.4477292966954126,8.011176127824e-6,0.5650698035564548
-25.0,5.0,1.05,0.5463840431254816,0.45887796591010266,0.09598777522483373,0.5648410251205572
-25.0,10.0,1.05,0.5834973154971437,0.4669768768956522,0.22600105222576541,0.5606478726580404
-25.0,15.0,1.05,0.5395955995469398,0.5013773373995807,0.3246878645699291,0.553599238734733
-25.0,20.0,1.05,0.5821037820989141,0.49011198440179776,0.4544086899628251,0.6196648133146762
-25.0,25.0,1.05,0.6089380508407716,0.5524451914041429,0.5577388896487693,0.6175538111832048
-20.0,-25.0,1.05,0.5632011228169209,0.504685336588972,-0.5675780681582141,0.42136586592260405
-20.0,-20.0,1.05,0.5184471414412173,0.48216540076675246,-0.45217752987445675,0.4222083728465829
-20.0,-15.0,1.05,0.4948726050136046,0.4100862589429407,-0.3208313473913893,0.43260770198169546
-20.0,-10.0,1.05,0.544699232634739,0.4425077145262824,-0.21623426149766586,0.4462814726272633
-20.0,-5.0,1.05,0.48529434823071327,0.45779774014706076,-0.0970241243319674,0.44092928823720284
-20.0,0.0,1.05,0.5457424611246039,0.4429024009759561,6.416378778286601e-6,0.4439903713965686
-20.0,5.0,1.05,0.48490194015171595,0.45427316990337296,0.0970382944559033,0.4409457398628691
-20.0,10.0,1.05,0.5494119194662812,0.4141498138677109,0.21605976110934988,0.4351763622491995
-20.0,15.0,1.05,0.49359189823740574,0.4017474421015051,0.32086306770677525,0.43275356249607205
-20.0,20.0,1.05,0.5192947448834305,0.44641821413307586,0.45320384999661734,0.4227238442755385
-20.0,25.0,1.05,0.5518080205039463,0.4950986940901398,0.5666156295365898,0.42035685420224367
-15.0,-25.0,1.05,0.48638669382010324,0.47647372894438644,-0.5538372680104402,0.3059882997149451
-15.0,-20.0,1.05,0.4745220094171449,0.5131173931904842,-0.45268375800835214,0.32107076721600414
-15.0,-15.0,1.05,0.44917322900195666,0.46369451816492024,-0.320647859609836,0.32211159071374657
-15.0,-10.0,1.05,0.504762765592831,0.4223172926917675,-0.21641979219858032,0.32179316605437464
-15.0,-5.0,1.05,0.4516439111213458,0.4435869934480209,-0.09731876664757268,0.3195287769222236
-15.0,0.0,1.05,0.4919921140149838,0.43183528312496217,7.982812567492207e-6,0.32082442358897867
-15.0,5.0,1.05,0.45041395833309045,0.450612127430456,0.09754220831272743,0.32666839002555803
-15.0,10.0,1.05,0.5041922838772279,0.417217069858102,0.21629281932102803,0.32166585524750285
-15.0,15.0,1.05,0.45498517848783115,0.4581956995542622,0.3197368837288836,0.3183290353962755
-15.0,20.0,1.05,0.4764923695147637,0.47829731822209065,0.4517472292921587,0.3173782175599369
-15.0,25.0,1.05,0.5034367650208317,0.5517763611269138,0.5646610347079639,0.3204903405265667
-10.0,-25.0,1.05,0.47603177651746714,0.5662984474510212,-0.5627444537307964,0.20981897854351542
-10.0,-20.0,1.05,0.46627236276232553,0.5248175109610811,-0.44360431905766473,0.21272767737298687
-10.0,-15.0,1.05,0.4551335719887534,0.4821063040572018,-0.32089886853500904,0.22017081500624544
-10.0,-10.0,1.05,0.47100952000837665,0.4734925890104188,-0.21529365346935944,0.2121129471178842
-10.0,-5.0,1.05,0.4880265875169367,0.45343585577116685,-0.10801020718593952,0.21478830154669493
-10.0,0.0,1.05,0.4592750577420001,0.4521268159922218,3.8044319011063483e-6,0.21532551503320244
-10.0,5.0,1.05,0.48791121458046066,0.44996280683532536,0.10801151195315001,0.21481615162440737
-10.0,10.0,1.05,0.4707831195723031,0.46629546472303796,0.21530281878801452,0.21218830983067546
-10.0,15.0,1.05,0.4493369614081057,0.49395868541065946,0.3210598086658059,0.20824477534052677
-10.0,20.0,1.05,0.46819717052672344,0.4992343921873836,0.4446336136978932,0.21718327363214585
-10.0,25.0,1.05,0.46785058260302737,0.5656171008739355,0.5626508673087413,0.20690774686224708
-5.0,-25.0,1.05,0.4588762782359465,0.5581087422068981,-0.56588186762342,0.09065849033124956
-5.0,-20.0,1.05,0.45632908832211894,0.490021330563033,-0.4443404998060152,0.09263133193969214
-5.0,-15.0,1.05,0.4431274830039523,0.4558334001409545,-0.32130299529688566,0.09477948497775944
-5.0,-10.0,1.05,0.4540734294886662,0.4733773442448103,-0.21543780641345542,0.11621612538685304
-5.0,-5.0,1.05,0.47036792252789056,0.4716094549290203,-0.10771418374108245,0.10722656516829306
-5.0,0.0,1.05,0.4414099775501503,0.4597588830903494,2.0875999816482686e-6,0.11338780272895183
-5.0,5.0,1.05,0.4703395292959629,0.4679392139731944,0.10771604106444246,0.10724508174775718
-5.0,10.0,1.05,0.45232019946857593,0.4834682712672459,0.21552167510806788,0.10601076461277864
-5.0,15.0,1.05,0.4422763586017176,0.4470782452783359,0.320571426964358,0.09430096607601503
-5.0,20.0,1.05,0.457191417198117,0.47733629990638876,0.4435519840216788,0.09246118674583709
-5.0,25.0,1.05,0.4571744599422076,0.5310220051848445,0.5659796314122372,0.09130835338388446
0.0,-25.0,1.05,0.44931177885628226,0.6034587023511935,-0.5650666057586042,-5.601538944283236e-7
0.0,-20.0,1.05,0.4434353439242226,0.550369205423185,-0.4439878076645243,-1.0437060088901266e-6
0.0,-15.0,1.05,0.4285310088110415,0.5122027704692294,-0.32118140060564554,-8.816130333546783e-7
0.0,-10.0,1.05,0.45018834658462487,0.47833494667024273,-0.2154340974337247,-2.0545814325980474e-6
0.0,-5.0,1.05,0.4602904642767704,0.44254719597355896,-0.11338176548054721,-2.6597325927073502e-6
0.0,0.0,1.05,0.4427171733286362,0.4421919080428331,1.5129170813393017e-6,1.6494716970749547e-7
0.0,5.0,1.05,0.460290618078783,0.4391948955954469,0.11338315336065326,6.786774123142452e-6
0.0,10.0,1.05,0.4526555314947437,0.45522066492839736,0.21534678498160795,6.9232674412498555e-6
0.0,15.0,1.05,0.42853081620653566,0.5006133045928427,0.32118164325304593,8.632342753941897e-6
0.0,20.0,1.05,0.4434355057529022,0.5368453912673697,0.4439892381994573,6.312971821600241e-6
0.0,25.0,1.05,0.44931337626167256,0.5970668947723075,0.5667164200458158,6.3194492114802e-6
5.0,-25.0,1.05,0.45576143898372556,0.5619763051662112,-0.5665238581823316,-0.09052245504722936
5.0,-20.0,1.05,0.4563286461411349,0.49002308891315,-0.44434476808737233,-0.09263198483782654
5.0,-15.0,1.05,0.44313112838335256,0.4558371557083761,-0.3213114556873205,-0.09478014432061051
5.0,-10.0,1.05,0.45407325418705907,0.47337669024652307,-0.21543777706725187,-0.11621299359997796
5.0,-5.0,1.05,0.4703680922362362,0.47160945266883597,-0.10771710408169669,-0.107223889742329
